Logging to savedate/CartPole-v0dqn2001071457/
episode_Q_value:136     	episode_loss:1.38    	episode_reward:14      	episodes:1102	mean 100 episode reward:40      	step_used:14	steps:37030	
episode_Q_value:177     	episode_loss:1.42    	episode_reward:18      	episodes:1103	mean 100 episode reward:39.6    	step_used:18	steps:37048	
episode_Q_value:249     	episode_loss:2.01    	episode_reward:25      	episodes:1104	mean 100 episode reward:39.2    	step_used:25	steps:37073	
episode_Q_value:268     	episode_loss:3.87    	episode_reward:27      	episodes:1105	mean 100 episode reward:39.3    	step_used:27	steps:37100	
episode_Q_value:138     	episode_loss:2.48    	episode_reward:14      	episodes:1106	mean 100 episode reward:39.4    	step_used:14	steps:37114	
episode_Q_value:1.21e+03	episode_loss:18.6    	episode_reward:122     	episodes:1107	mean 100 episode reward:39.4    	step_used:122	steps:37236	
episode_Q_value:208     	episode_loss:2.76    	episode_reward:21      	episodes:1108	mean 100 episode reward:40.1    	step_used:21	steps:37257	
episode_Q_value:366     	episode_loss:3.65    	episode_reward:36      	episodes:1109	mean 100 episode reward:40.1    	step_used:36	steps:37293	
episode_Q_value:814     	episode_loss:11.1    	episode_reward:80      	episodes:1110	mean 100 episode reward:40.3    	step_used:80	steps:37373	
episode_Q_value:779     	episode_loss:13.5    	episode_reward:79      	episodes:1111	mean 100 episode reward:41      	step_used:79	steps:37452	
episode_Q_value:196     	episode_loss:2.54    	episode_reward:20      	episodes:1112	mean 100 episode reward:41.6    	step_used:20	steps:37472	
episode_Q_value:720     	episode_loss:11.2    	episode_reward:72      	episodes:1113	mean 100 episode reward:41.6    	step_used:72	steps:37544	
episode_Q_value:643     	episode_loss:8.66    	episode_reward:65      	episodes:1114	mean 100 episode reward:41.9    	step_used:65	steps:37609	
episode_Q_value:321     	episode_loss:5.56    	episode_reward:32      	episodes:1115	mean 100 episode reward:42.4    	step_used:32	steps:37641	
episode_Q_value:209     	episode_loss:3.19    	episode_reward:22      	episodes:1116	mean 100 episode reward:42.3    	step_used:22	steps:37663	
episode_Q_value:264     	episode_loss:4.24    	episode_reward:27      	episodes:1117	mean 100 episode reward:41.9    	step_used:27	steps:37690	
episode_Q_value:321     	episode_loss:4.57    	episode_reward:33      	episodes:1118	mean 100 episode reward:42      	step_used:33	steps:37723	
episode_Q_value:448     	episode_loss:6.77    	episode_reward:44      	episodes:1119	mean 100 episode reward:41.8    	step_used:44	steps:37767	
episode_Q_value:127     	episode_loss:2.02    	episode_reward:14      	episodes:1120	mean 100 episode reward:41.8    	step_used:14	steps:37781	
episode_Q_value:230     	episode_loss:2.78    	episode_reward:23      	episodes:1121	mean 100 episode reward:41.7    	step_used:23	steps:37804	
episode_Q_value:105     	episode_loss:1.07    	episode_reward:11      	episodes:1122	mean 100 episode reward:41.7    	step_used:11	steps:37815	
episode_Q_value:251     	episode_loss:3.07    	episode_reward:25      	episodes:1123	mean 100 episode reward:41.6    	step_used:25	steps:37840	
episode_Q_value:168     	episode_loss:2.62    	episode_reward:17      	episodes:1124	mean 100 episode reward:41.6    	step_used:17	steps:37857	
episode_Q_value:148     	episode_loss:2.46    	episode_reward:15      	episodes:1125	mean 100 episode reward:41.2    	step_used:15	steps:37872	
episode_Q_value:745     	episode_loss:8.3     	episode_reward:74      	episodes:1126	mean 100 episode reward:41.1    	step_used:74	steps:37946	
episode_Q_value:434     	episode_loss:5.39    	episode_reward:43      	episodes:1127	mean 100 episode reward:41.6    	step_used:43	steps:37989	
episode_Q_value:754     	episode_loss:11.7    	episode_reward:75      	episodes:1128	mean 100 episode reward:40.6    	step_used:75	steps:38064	
episode_Q_value:345     	episode_loss:5.45    	episode_reward:34      	episodes:1129	mean 100 episode reward:41.1    	step_used:34	steps:38098	
episode_Q_value:915     	episode_loss:12.8    	episode_reward:91      	episodes:1130	mean 100 episode reward:41.2    	step_used:91	steps:38189	
episode_Q_value:984     	episode_loss:13.3    	episode_reward:97      	episodes:1131	mean 100 episode reward:41.9    	step_used:97	steps:38286	
episode_Q_value:1.46e+03	episode_loss:20.6    	episode_reward:143     	episodes:1132	mean 100 episode reward:42.7    	step_used:143	steps:38429	
episode_Q_value:550     	episode_loss:7.35    	episode_reward:55      	episodes:1133	mean 100 episode reward:44      	step_used:55	steps:38484	
episode_Q_value:192     	episode_loss:2.93    	episode_reward:19      	episodes:1134	mean 100 episode reward:44.1    	step_used:19	steps:38503	
episode_Q_value:328     	episode_loss:3.69    	episode_reward:33      	episodes:1135	mean 100 episode reward:44.1    	step_used:33	steps:38536	
episode_Q_value:138     	episode_loss:0.983   	episode_reward:14      	episodes:1136	mean 100 episode reward:44.2    	step_used:14	steps:38550	
episode_Q_value:120     	episode_loss:2.96    	episode_reward:13      	episodes:1137	mean 100 episode reward:44.2    	step_used:13	steps:38563	
episode_Q_value:225     	episode_loss:3.55    	episode_reward:23      	episodes:1138	mean 100 episode reward:44      	step_used:23	steps:38586	
episode_Q_value:1.35e+03	episode_loss:19.6    	episode_reward:132     	episodes:1139	mean 100 episode reward:44      	step_used:132	steps:38718	
episode_Q_value:359     	episode_loss:5.58    	episode_reward:36      	episodes:1140	mean 100 episode reward:44.5    	step_used:36	steps:38754	
episode_Q_value:227     	episode_loss:3.34    	episode_reward:23      	episodes:1141	mean 100 episode reward:43.9    	step_used:23	steps:38777	
episode_Q_value:152     	episode_loss:2.86    	episode_reward:16      	episodes:1142	mean 100 episode reward:44      	step_used:16	steps:38793	
episode_Q_value:887     	episode_loss:10.9    	episode_reward:87      	episodes:1143	mean 100 episode reward:44      	step_used:87	steps:38880	
episode_Q_value:386     	episode_loss:6.48    	episode_reward:38      	episodes:1144	mean 100 episode reward:44.7    	step_used:38	steps:38918	
episode_Q_value:786     	episode_loss:12.1    	episode_reward:77      	episodes:1145	mean 100 episode reward:44.1    	step_used:77	steps:38995	
episode_Q_value:179     	episode_loss:2.03    	episode_reward:18      	episodes:1146	mean 100 episode reward:44.5    	step_used:18	steps:39013	
episode_Q_value:606     	episode_loss:8.38    	episode_reward:60      	episodes:1147	mean 100 episode reward:44.5    	step_used:60	steps:39073	
episode_Q_value:307     	episode_loss:5.37    	episode_reward:31      	episodes:1148	mean 100 episode reward:43.9    	step_used:31	steps:39104	
episode_Q_value:359     	episode_loss:4.39    	episode_reward:36      	episodes:1149	mean 100 episode reward:43.9    	step_used:36	steps:39140	
episode_Q_value:275     	episode_loss:4.22    	episode_reward:28      	episodes:1150	mean 100 episode reward:43.8    	step_used:28	steps:39168	
episode_Q_value:179     	episode_loss:2.44    	episode_reward:18      	episodes:1151	mean 100 episode reward:43.9    	step_used:18	steps:39186	
episode_Q_value:124     	episode_loss:1.2     	episode_reward:13      	episodes:1152	mean 100 episode reward:43.7    	step_used:13	steps:39199	
episode_Q_value:216     	episode_loss:2.77    	episode_reward:22      	episodes:1153	mean 100 episode reward:43.6    	step_used:22	steps:39221	
episode_Q_value:295     	episode_loss:3.98    	episode_reward:29      	episodes:1154	mean 100 episode reward:43.6    	step_used:29	steps:39250	
episode_Q_value:153     	episode_loss:2.57    	episode_reward:16      	episodes:1155	mean 100 episode reward:43.7    	step_used:16	steps:39266	
episode_Q_value:95.2    	episode_loss:1.26    	episode_reward:10      	episodes:1156	mean 100 episode reward:43.6    	step_used:10	steps:39276	
episode_Q_value:714     	episode_loss:9.22    	episode_reward:71      	episodes:1157	mean 100 episode reward:43.6    	step_used:71	steps:39347	
episode_Q_value:820     	episode_loss:8.21    	episode_reward:80      	episodes:1158	mean 100 episode reward:43.1    	step_used:80	steps:39427	
episode_Q_value:897     	episode_loss:12      	episode_reward:89      	episodes:1159	mean 100 episode reward:43.6    	step_used:89	steps:39516	
episode_Q_value:174     	episode_loss:3.22    	episode_reward:18      	episodes:1160	mean 100 episode reward:43.9    	step_used:18	steps:39534	
episode_Q_value:726     	episode_loss:10.5    	episode_reward:73      	episodes:1161	mean 100 episode reward:43.6    	step_used:73	steps:39607	
episode_Q_value:844     	episode_loss:8.78    	episode_reward:82      	episodes:1162	mean 100 episode reward:43.8    	step_used:82	steps:39689	
episode_Q_value:639     	episode_loss:9.81    	episode_reward:63      	episodes:1163	mean 100 episode reward:43.9    	step_used:63	steps:39752	
episode_Q_value:227     	episode_loss:2.36    	episode_reward:23      	episodes:1164	mean 100 episode reward:44.3    	step_used:23	steps:39775	
episode_Q_value:104     	episode_loss:0.209   	episode_reward:11      	episodes:1165	mean 100 episode reward:44.4    	step_used:11	steps:39786	
episode_Q_value:457     	episode_loss:6.61    	episode_reward:45      	episodes:1166	mean 100 episode reward:43.7    	step_used:45	steps:39831	
episode_Q_value:169     	episode_loss:1.73    	episode_reward:18      	episodes:1167	mean 100 episode reward:43.9    	step_used:18	steps:39849	
episode_Q_value:1.2e+03 	episode_loss:15.5    	episode_reward:117     	episodes:1168	mean 100 episode reward:43.2    	step_used:117	steps:39966	
episode_Q_value:463     	episode_loss:6.68    	episode_reward:47      	episodes:1169	mean 100 episode reward:44.2    	step_used:47	steps:40013	
episode_Q_value:757     	episode_loss:9.4     	episode_reward:74      	episodes:1170	mean 100 episode reward:44.2    	step_used:74	steps:40087	
episode_Q_value:179     	episode_loss:2.24    	episode_reward:18      	episodes:1171	mean 100 episode reward:44.7    	step_used:18	steps:40105	
episode_Q_value:307     	episode_loss:3.9     	episode_reward:31      	episodes:1172	mean 100 episode reward:44.2    	step_used:31	steps:40136	
episode_Q_value:409     	episode_loss:6.35    	episode_reward:40      	episodes:1173	mean 100 episode reward:44.3    	step_used:40	steps:40176	
episode_Q_value:219     	episode_loss:3.12    	episode_reward:22      	episodes:1174	mean 100 episode reward:44.3    	step_used:22	steps:40198	
episode_Q_value:159     	episode_loss:2.02    	episode_reward:16      	episodes:1175	mean 100 episode reward:44.2    	step_used:16	steps:40214	
episode_Q_value:200     	episode_loss:2.19    	episode_reward:20      	episodes:1176	mean 100 episode reward:43.8    	step_used:20	steps:40234	
episode_Q_value:273     	episode_loss:3.01    	episode_reward:27      	episodes:1177	mean 100 episode reward:43.7    	step_used:27	steps:40261	
episode_Q_value:220     	episode_loss:2.7     	episode_reward:22      	episodes:1178	mean 100 episode reward:43.8    	step_used:22	steps:40283	
episode_Q_value:311     	episode_loss:3.71    	episode_reward:32      	episodes:1179	mean 100 episode reward:43.9    	step_used:32	steps:40315	
episode_Q_value:269     	episode_loss:4.56    	episode_reward:27      	episodes:1180	mean 100 episode reward:43.5    	step_used:27	steps:40342	
episode_Q_value:150     	episode_loss:1.74    	episode_reward:15      	episodes:1181	mean 100 episode reward:43.2    	step_used:15	steps:40357	
episode_Q_value:251     	episode_loss:2.91    	episode_reward:25      	episodes:1182	mean 100 episode reward:42.7    	step_used:25	steps:40382	
episode_Q_value:312     	episode_loss:4.56    	episode_reward:31      	episodes:1183	mean 100 episode reward:41.8    	step_used:31	steps:40413	
episode_Q_value:414     	episode_loss:5.56    	episode_reward:41      	episodes:1184	mean 100 episode reward:41.3    	step_used:41	steps:40454	
episode_Q_value:136     	episode_loss:0.862   	episode_reward:16      	episodes:1185	mean 100 episode reward:41.2    	step_used:16	steps:40470	
episode_Q_value:269     	episode_loss:3.33    	episode_reward:27      	episodes:1186	mean 100 episode reward:41.1    	step_used:27	steps:40497	
episode_Q_value:313     	episode_loss:3.25    	episode_reward:31      	episodes:1187	mean 100 episode reward:41.2    	step_used:31	steps:40528	
episode_Q_value:984     	episode_loss:14.9    	episode_reward:96      	episodes:1188	mean 100 episode reward:41.2    	step_used:96	steps:40624	
episode_Q_value:595     	episode_loss:7.66    	episode_reward:58      	episodes:1189	mean 100 episode reward:41.8    	step_used:58	steps:40682	
episode_Q_value:207     	episode_loss:3.39    	episode_reward:21      	episodes:1190	mean 100 episode reward:42.1    	step_used:21	steps:40703	
episode_Q_value:220     	episode_loss:2.59    	episode_reward:22      	episodes:1191	mean 100 episode reward:41.7    	step_used:22	steps:40725	
episode_Q_value:807     	episode_loss:12.9    	episode_reward:80      	episodes:1192	mean 100 episode reward:41.1    	step_used:80	steps:40805	
episode_Q_value:269     	episode_loss:4.39    	episode_reward:28      	episodes:1193	mean 100 episode reward:41.4    	step_used:28	steps:40833	
episode_Q_value:499     	episode_loss:6.66    	episode_reward:49      	episodes:1194	mean 100 episode reward:41.5    	step_used:49	steps:40882	
episode_Q_value:169     	episode_loss:2.19    	episode_reward:17      	episodes:1195	mean 100 episode reward:41.8    	step_used:17	steps:40899	
episode_Q_value:518     	episode_loss:7.09    	episode_reward:51      	episodes:1196	mean 100 episode reward:41.8    	step_used:51	steps:40950	
episode_Q_value:131     	episode_loss:2.44    	episode_reward:13      	episodes:1197	mean 100 episode reward:42.1    	step_used:13	steps:40963	
episode_Q_value:211     	episode_loss:2.35    	episode_reward:21      	episodes:1198	mean 100 episode reward:41.9    	step_used:21	steps:40984	
episode_Q_value:367     	episode_loss:6.57    	episode_reward:36      	episodes:1199	mean 100 episode reward:40.9    	step_used:36	steps:41020	
episode_Q_value:106     	episode_loss:1.22    	episode_reward:12      	episodes:1200	mean 100 episode reward:41.1    	step_used:12	steps:41032	
episode_Q_value:137     	episode_loss:1.87    	episode_reward:14      	episodes:1201	mean 100 episode reward:41      	step_used:14	steps:41046	
episode_Q_value:237     	episode_loss:2.65    	episode_reward:24      	episodes:1202	mean 100 episode reward:40.3    	step_used:24	steps:41070	
episode_Q_value:170     	episode_loss:3.19    	episode_reward:17      	episodes:1203	mean 100 episode reward:40.4    	step_used:17	steps:41087	
episode_Q_value:901     	episode_loss:11.7    	episode_reward:89      	episodes:1204	mean 100 episode reward:40.4    	step_used:89	steps:41176	
episode_Q_value:322     	episode_loss:3.06    	episode_reward:32      	episodes:1205	mean 100 episode reward:41      	step_used:32	steps:41208	
episode_Q_value:914     	episode_loss:11.6    	episode_reward:90      	episodes:1206	mean 100 episode reward:41.1    	step_used:90	steps:41298	
episode_Q_value:886     	episode_loss:13.4    	episode_reward:88      	episodes:1207	mean 100 episode reward:41.8    	step_used:88	steps:41386	
episode_Q_value:292     	episode_loss:3.62    	episode_reward:30      	episodes:1208	mean 100 episode reward:41.5    	step_used:30	steps:41416	
episode_Q_value:146     	episode_loss:2.44    	episode_reward:15      	episodes:1209	mean 100 episode reward:41.6    	step_used:15	steps:41431	
episode_Q_value:249     	episode_loss:4.15    	episode_reward:25      	episodes:1210	mean 100 episode reward:41.4    	step_used:25	steps:41456	
episode_Q_value:163     	episode_loss:1.75    	episode_reward:17      	episodes:1211	mean 100 episode reward:40.8    	step_used:17	steps:41473	
episode_Q_value:1.25e+03	episode_loss:18.4    	episode_reward:124     	episodes:1212	mean 100 episode reward:40.2    	step_used:124	steps:41597	
episode_Q_value:590     	episode_loss:6.97    	episode_reward:58      	episodes:1213	mean 100 episode reward:41.2    	step_used:58	steps:41655	
episode_Q_value:322     	episode_loss:4.7     	episode_reward:32      	episodes:1214	mean 100 episode reward:41.1    	step_used:32	steps:41687	
episode_Q_value:428     	episode_loss:7.84    	episode_reward:43      	episodes:1215	mean 100 episode reward:40.8    	step_used:43	steps:41730	
episode_Q_value:841     	episode_loss:11.9    	episode_reward:82      	episodes:1216	mean 100 episode reward:40.9    	step_used:82	steps:41812	
episode_Q_value:181     	episode_loss:3.02    	episode_reward:18      	episodes:1217	mean 100 episode reward:41.5    	step_used:18	steps:41830	
episode_Q_value:158     	episode_loss:3.48    	episode_reward:16      	episodes:1218	mean 100 episode reward:41.4    	step_used:16	steps:41846	
episode_Q_value:382     	episode_loss:5.39    	episode_reward:38      	episodes:1219	mean 100 episode reward:41.2    	step_used:38	steps:41884	
episode_Q_value:407     	episode_loss:5.12    	episode_reward:40      	episodes:1220	mean 100 episode reward:41.2    	step_used:40	steps:41924	
episode_Q_value:188     	episode_loss:4.17    	episode_reward:19      	episodes:1221	mean 100 episode reward:41.4    	step_used:19	steps:41943	
episode_Q_value:154     	episode_loss:1.52    	episode_reward:16      	episodes:1222	mean 100 episode reward:41.4    	step_used:16	steps:41959	
episode_Q_value:562     	episode_loss:5.86    	episode_reward:55      	episodes:1223	mean 100 episode reward:41.4    	step_used:55	steps:42014	
episode_Q_value:440     	episode_loss:4.14    	episode_reward:43      	episodes:1224	mean 100 episode reward:41.7    	step_used:43	steps:42057	
episode_Q_value:780     	episode_loss:10.5    	episode_reward:76      	episodes:1225	mean 100 episode reward:42      	step_used:76	steps:42133	
episode_Q_value:149     	episode_loss:2.05    	episode_reward:15      	episodes:1226	mean 100 episode reward:42.6    	step_used:15	steps:42148	
episode_Q_value:521     	episode_loss:8.18    	episode_reward:51      	episodes:1227	mean 100 episode reward:42      	step_used:51	steps:42199	
episode_Q_value:272     	episode_loss:3.9     	episode_reward:27      	episodes:1228	mean 100 episode reward:42.1    	step_used:27	steps:42226	
episode_Q_value:491     	episode_loss:6.48    	episode_reward:51      	episodes:1229	mean 100 episode reward:41.6    	step_used:51	steps:42277	
episode_Q_value:169     	episode_loss:1.86    	episode_reward:17      	episodes:1230	mean 100 episode reward:41.8    	step_used:17	steps:42294	
episode_Q_value:264     	episode_loss:3.22    	episode_reward:26      	episodes:1231	mean 100 episode reward:41      	step_used:26	steps:42320	
episode_Q_value:463     	episode_loss:5.91    	episode_reward:46      	episodes:1232	mean 100 episode reward:40.3    	step_used:46	steps:42366	
episode_Q_value:161     	episode_loss:1.38    	episode_reward:16      	episodes:1233	mean 100 episode reward:39.4    	step_used:16	steps:42382	
episode_Q_value:330     	episode_loss:4.54    	episode_reward:33      	episodes:1234	mean 100 episode reward:39      	step_used:33	steps:42415	
episode_Q_value:124     	episode_loss:1.54    	episode_reward:13      	episodes:1235	mean 100 episode reward:39.1    	step_used:13	steps:42428	
episode_Q_value:219     	episode_loss:2.96    	episode_reward:22      	episodes:1236	mean 100 episode reward:38.9    	step_used:22	steps:42450	
episode_Q_value:171     	episode_loss:2.07    	episode_reward:17      	episodes:1237	mean 100 episode reward:39      	step_used:17	steps:42467	
episode_Q_value:306     	episode_loss:4.5     	episode_reward:30      	episodes:1238	mean 100 episode reward:39      	step_used:30	steps:42497	
episode_Q_value:189     	episode_loss:2.91    	episode_reward:20      	episodes:1239	mean 100 episode reward:39.1    	step_used:20	steps:42517	
episode_Q_value:229     	episode_loss:3.23    	episode_reward:23      	episodes:1240	mean 100 episode reward:38      	step_used:23	steps:42540	
episode_Q_value:241     	episode_loss:5.4     	episode_reward:24      	episodes:1241	mean 100 episode reward:37.9    	step_used:24	steps:42564	
episode_Q_value:389     	episode_loss:6.05    	episode_reward:39      	episodes:1242	mean 100 episode reward:37.9    	step_used:39	steps:42603	
episode_Q_value:568     	episode_loss:6.63    	episode_reward:56      	episodes:1243	mean 100 episode reward:38.1    	step_used:56	steps:42659	
episode_Q_value:534     	episode_loss:7.39    	episode_reward:55      	episodes:1244	mean 100 episode reward:37.8    	step_used:55	steps:42714	
episode_Q_value:307     	episode_loss:4.46    	episode_reward:30      	episodes:1245	mean 100 episode reward:38      	step_used:30	steps:42744	
episode_Q_value:551     	episode_loss:9.16    	episode_reward:55      	episodes:1246	mean 100 episode reward:37.5    	step_used:55	steps:42799	
episode_Q_value:220     	episode_loss:2.97    	episode_reward:22      	episodes:1247	mean 100 episode reward:37.9    	step_used:22	steps:42821	
episode_Q_value:160     	episode_loss:1.69    	episode_reward:17      	episodes:1248	mean 100 episode reward:37.5    	step_used:17	steps:42838	
episode_Q_value:239     	episode_loss:4.73    	episode_reward:24      	episodes:1249	mean 100 episode reward:37.3    	step_used:24	steps:42862	
episode_Q_value:212     	episode_loss:0.891   	episode_reward:21      	episodes:1250	mean 100 episode reward:37.2    	step_used:21	steps:42883	
episode_Q_value:179     	episode_loss:2.02    	episode_reward:18      	episodes:1251	mean 100 episode reward:37.2    	step_used:18	steps:42901	
episode_Q_value:436     	episode_loss:6.13    	episode_reward:43      	episodes:1252	mean 100 episode reward:37.2    	step_used:43	steps:42944	
episode_Q_value:231     	episode_loss:3.86    	episode_reward:23      	episodes:1253	mean 100 episode reward:37.4    	step_used:23	steps:42967	
episode_Q_value:904     	episode_loss:11.6    	episode_reward:89      	episodes:1254	mean 100 episode reward:37.5    	step_used:89	steps:43056	
episode_Q_value:280     	episode_loss:5.08    	episode_reward:28      	episodes:1255	mean 100 episode reward:38.1    	step_used:28	steps:43084	
episode_Q_value:207     	episode_loss:1.88    	episode_reward:21      	episodes:1256	mean 100 episode reward:38.2    	step_used:21	steps:43105	
episode_Q_value:160     	episode_loss:1.15    	episode_reward:16      	episodes:1257	mean 100 episode reward:38.3    	step_used:16	steps:43121	
episode_Q_value:111     	episode_loss:2.26    	episode_reward:12      	episodes:1258	mean 100 episode reward:37.7    	step_used:12	steps:43133	
episode_Q_value:143     	episode_loss:1.67    	episode_reward:15      	episodes:1259	mean 100 episode reward:37.1    	step_used:15	steps:43148	
episode_Q_value:322     	episode_loss:3.96    	episode_reward:32      	episodes:1260	mean 100 episode reward:36.3    	step_used:32	steps:43180	
episode_Q_value:495     	episode_loss:6.14    	episode_reward:49      	episodes:1261	mean 100 episode reward:36.5    	step_used:49	steps:43229	
episode_Q_value:265     	episode_loss:4       	episode_reward:26      	episodes:1262	mean 100 episode reward:36.2    	step_used:26	steps:43255	
episode_Q_value:198     	episode_loss:2.03    	episode_reward:20      	episodes:1263	mean 100 episode reward:35.7    	step_used:20	steps:43275	
episode_Q_value:847     	episode_loss:14.8    	episode_reward:83      	episodes:1264	mean 100 episode reward:35.2    	step_used:83	steps:43358	
episode_Q_value:133     	episode_loss:1.3     	episode_reward:14      	episodes:1265	mean 100 episode reward:35.8    	step_used:14	steps:43372	
episode_Q_value:176     	episode_loss:2.67    	episode_reward:18      	episodes:1266	mean 100 episode reward:35.9    	step_used:18	steps:43390	
episode_Q_value:1.11e+03	episode_loss:15.4    	episode_reward:110     	episodes:1267	mean 100 episode reward:35.6    	step_used:110	steps:43500	
episode_Q_value:219     	episode_loss:3.37    	episode_reward:22      	episodes:1268	mean 100 episode reward:36.5    	step_used:22	steps:43522	
episode_Q_value:176     	episode_loss:1.86    	episode_reward:18      	episodes:1269	mean 100 episode reward:35.6    	step_used:18	steps:43540	
episode_Q_value:791     	episode_loss:9.45    	episode_reward:78      	episodes:1270	mean 100 episode reward:35.3    	step_used:78	steps:43618	
episode_Q_value:184     	episode_loss:1.11    	episode_reward:20      	episodes:1271	mean 100 episode reward:35.3    	step_used:20	steps:43638	
episode_Q_value:320     	episode_loss:4.38    	episode_reward:32      	episodes:1272	mean 100 episode reward:35.3    	step_used:32	steps:43670	
episode_Q_value:112     	episode_loss:1.42    	episode_reward:12      	episodes:1273	mean 100 episode reward:35.3    	step_used:12	steps:43682	
episode_Q_value:159     	episode_loss:3.02    	episode_reward:16      	episodes:1274	mean 100 episode reward:35.1    	step_used:16	steps:43698	
episode_Q_value:847     	episode_loss:13.5    	episode_reward:85      	episodes:1275	mean 100 episode reward:35      	step_used:85	steps:43783	
episode_Q_value:202     	episode_loss:1.88    	episode_reward:20      	episodes:1276	mean 100 episode reward:35.7    	step_used:20	steps:43803	
episode_Q_value:126     	episode_loss:2.22    	episode_reward:13      	episodes:1277	mean 100 episode reward:35.7    	step_used:13	steps:43816	
episode_Q_value:280     	episode_loss:4.06    	episode_reward:28      	episodes:1278	mean 100 episode reward:35.6    	step_used:28	steps:43844	
episode_Q_value:461     	episode_loss:5.5     	episode_reward:46      	episodes:1279	mean 100 episode reward:35.6    	step_used:46	steps:43890	
episode_Q_value:436     	episode_loss:7.74    	episode_reward:43      	episodes:1280	mean 100 episode reward:35.8    	step_used:43	steps:43933	
episode_Q_value:443     	episode_loss:7.71    	episode_reward:44      	episodes:1281	mean 100 episode reward:35.9    	step_used:44	steps:43977	
episode_Q_value:259     	episode_loss:3.35    	episode_reward:26      	episodes:1282	mean 100 episode reward:36.2    	step_used:26	steps:44003	
episode_Q_value:179     	episode_loss:2.74    	episode_reward:18      	episodes:1283	mean 100 episode reward:36.2    	step_used:18	steps:44021	
episode_Q_value:323     	episode_loss:4       	episode_reward:33      	episodes:1284	mean 100 episode reward:36.1    	step_used:33	steps:44054	
episode_Q_value:571     	episode_loss:9.18    	episode_reward:56      	episodes:1285	mean 100 episode reward:36      	step_used:56	steps:44110	
episode_Q_value:106     	episode_loss:2       	episode_reward:12      	episodes:1286	mean 100 episode reward:36.4    	step_used:12	steps:44122	
episode_Q_value:944     	episode_loss:13.8    	episode_reward:92      	episodes:1287	mean 100 episode reward:36.2    	step_used:92	steps:44214	
episode_Q_value:164     	episode_loss:2.2     	episode_reward:17      	episodes:1288	mean 100 episode reward:36.9    	step_used:17	steps:44231	
episode_Q_value:364     	episode_loss:5.47    	episode_reward:36      	episodes:1289	mean 100 episode reward:36.1    	step_used:36	steps:44267	
episode_Q_value:210     	episode_loss:3.44    	episode_reward:21      	episodes:1290	mean 100 episode reward:35.8    	step_used:21	steps:44288	
episode_Q_value:481     	episode_loss:6.26    	episode_reward:48      	episodes:1291	mean 100 episode reward:35.8    	step_used:48	steps:44336	
episode_Q_value:243     	episode_loss:3.63    	episode_reward:24      	episodes:1292	mean 100 episode reward:36.1    	step_used:24	steps:44360	
episode_Q_value:140     	episode_loss:3.03    	episode_reward:14      	episodes:1293	mean 100 episode reward:35.6    	step_used:14	steps:44374	
episode_Q_value:201     	episode_loss:4.19    	episode_reward:20      	episodes:1294	mean 100 episode reward:35.4    	step_used:20	steps:44394	
episode_Q_value:726     	episode_loss:10.3    	episode_reward:71      	episodes:1295	mean 100 episode reward:35.1    	step_used:71	steps:44465	
episode_Q_value:155     	episode_loss:2.94    	episode_reward:16      	episodes:1296	mean 100 episode reward:35.7    	step_used:16	steps:44481	
episode_Q_value:274     	episode_loss:2.96    	episode_reward:27      	episodes:1297	mean 100 episode reward:35.3    	step_used:27	steps:44508	
episode_Q_value:1.08e+03	episode_loss:14.2    	episode_reward:107     	episodes:1298	mean 100 episode reward:35.4    	step_used:107	steps:44615	
episode_Q_value:105     	episode_loss:1.72    	episode_reward:11      	episodes:1299	mean 100 episode reward:36.3    	step_used:11	steps:44626	
episode_Q_value:1e+03   	episode_loss:13.5    	episode_reward:101     	episodes:1300	mean 100 episode reward:36.1    	step_used:101	steps:44727	
episode_Q_value:189     	episode_loss:3.55    	episode_reward:19      	episodes:1301	mean 100 episode reward:37      	step_used:19	steps:44746	
episode_Q_value:726     	episode_loss:9.2     	episode_reward:74      	episodes:1302	mean 100 episode reward:37      	step_used:74	steps:44820	
episode_Q_value:127     	episode_loss:1.65    	episode_reward:13      	episodes:1303	mean 100 episode reward:37.5    	step_used:13	steps:44833	
episode_Q_value:97.9    	episode_loss:2.29    	episode_reward:10      	episodes:1304	mean 100 episode reward:37.5    	step_used:10	steps:44843	
episode_Q_value:442     	episode_loss:3.58    	episode_reward:44      	episodes:1305	mean 100 episode reward:36.7    	step_used:44	steps:44887	
episode_Q_value:684     	episode_loss:8.55    	episode_reward:67      	episodes:1306	mean 100 episode reward:36.8    	step_used:67	steps:44954	
episode_Q_value:221     	episode_loss:3.01    	episode_reward:22      	episodes:1307	mean 100 episode reward:36.6    	step_used:22	steps:44976	
episode_Q_value:150     	episode_loss:3.23    	episode_reward:15      	episodes:1308	mean 100 episode reward:35.9    	step_used:15	steps:44991	
episode_Q_value:289     	episode_loss:4.61    	episode_reward:29      	episodes:1309	mean 100 episode reward:35.8    	step_used:29	steps:45020	
episode_Q_value:252     	episode_loss:3.89    	episode_reward:27      	episodes:1310	mean 100 episode reward:35.9    	step_used:27	steps:45047	
episode_Q_value:1.11e+03	episode_loss:13.4    	episode_reward:110     	episodes:1311	mean 100 episode reward:35.9    	step_used:110	steps:45157	
episode_Q_value:168     	episode_loss:3.54    	episode_reward:17      	episodes:1312	mean 100 episode reward:36.8    	step_used:17	steps:45174	
